"id","description","type","fleetId","make","model","year","registrationNumber","vinSerialId","companyId","status","createdAt","updatedAt","siteId","engineCapacity","loadingCarryingCapacityTonnes","fuelConsumptionUnit","fuelConsumption","locationOtherText","location","millingSiteId","lastAssessedAt","crushingSiteId"
cmi8fy83e003zskghd9tfpcs2,,,"2KHT144",,,,,,,AVAILABLE,2025-11-21 05:50:12.554,2025-11-21 05:50:12.554,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy820002yskghkdkcjcar,,,"2DBT105",,,,,,,AVAILABLE,2025-11-21 05:50:12.552,2025-11-21 05:50:12.552,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ub00i7skgh9q3bnwji,,,"2TIL673",,,,,,,AVAILABLE,2025-11-21 05:50:13.571,2025-11-21 05:50:13.571,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy85w0046skgh08c2xxj3,,,"2MLJ156",,,,,,,AVAILABLE,2025-11-21 05:50:12.693,2025-11-21 05:50:12.693,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy82r003iskghnvqg1ulk,,,"2LRT146",,,,,,,AVAILABLE,2025-11-21 05:50:12.554,2025-11-21 05:50:12.554,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8pi00fgskghru57e4a5,,,"2PAT571",,,,,,,AVAILABLE,2025-11-21 05:50:13.398,2025-11-21 05:50:13.398,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy82r003hskghta9bxg53,,,"2EGT133",,,,,,,AVAILABLE,2025-11-21 05:50:12.554,2025-11-21 05:50:12.554,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8r300giskghp6wbz6jh,,,"2KCT577",,,,,,,AVAILABLE,2025-11-21 05:50:13.399,2025-11-21 05:50:13.399,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8nv00ekskghycxbbyn1,,,"2RAT549",,,,,,,AVAILABLE,2025-11-21 05:50:13.314,2025-11-21 05:50:13.314,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8te00hvskghdmukc0px,,,"2LTT659",,,,,,,AVAILABLE,2025-11-21 05:50:13.489,2025-11-21 05:50:13.489,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy810002mskghz3al19mk,,,"1MMP91",,,,,,,AVAILABLE,2025-11-21 05:50:12.463,2025-11-21 05:50:12.463,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8v700iyskgh869704ko,,,"2HGT707",,,,,,,AVAILABLE,2025-11-21 05:50:13.572,2025-11-21 05:50:13.572,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8ub00icskgh9bebthg2,,,"2TMT685",,,,,,,AVAILABLE,2025-11-21 05:50:13.571,2025-11-21 05:50:13.571,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy7tz000askghhi5qqyvg,,,"1MMT18",,,,,,,AVAILABLE,2025-11-21 05:50:12.040,2025-11-21 05:50:12.040,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy7xg000wskghs643jimy,,,"1MMS39",,,,,,,AVAILABLE,2025-11-21 05:50:12.040,2025-11-21 05:50:12.040,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy7xf000vskghlq5o3i9a,,,"1MMS37",,,,,,,AVAILABLE,2025-11-21 05:50:12.040,2025-11-21 05:50:12.040,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy7x6000uskgh649qecs9,,,"1MMS34",,,,,,,AVAILABLE,2025-11-21 05:50:12.040,2025-11-21 05:50:12.040,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy7si0003skghhcbkkern,,,"1MMZ29",,,,,,,AVAILABLE,2025-11-21 05:50:12.040,2025-11-21 05:50:12.040,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy7xk000zskghs0b2047s,,,"1MMS41",,,,,,,AVAILABLE,2025-11-21 05:50:12.040,2025-11-21 05:50:12.040,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy7ue000iskghkz23lnyi,,,"1MMT15",,,,,,,AVAILABLE,2025-11-21 05:50:12.040,2025-11-21 05:50:12.040,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmn0fbm7m1j15k42a18z4cj1f,,TIPPER,"2HGT854",,,,AGZ8680,,cmid6zfak0002lb02iytpltpq,AVAILABLE,2026-03-21 14:29:00.082,2026-03-21 14:29:00.082,,,,,,,,,,
cmi8fy7zi001xskghi5ziaf27,,,"1MMX68",,,,,,,AVAILABLE,2025-11-21 05:50:12.462,2025-11-21 05:50:12.462,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy7zh001tskgh2w8bwzz3,,,"1MMX74",,,,,,,AVAILABLE,2025-11-21 05:50:12.462,2025-11-21 05:50:12.462,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8wo00joskghhwxdfak2,,TIPPER,"2TMT719",SINO,SINO,,AHA2792,LZZ5ELSD2S326418,cmj9v9x6n0007l902ludhewwi,AVAILABLE,2025-11-21 05:50:13.657,2025-12-17 10:29:02.971,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8uz00inskgh2ji6sas2,,,"2HGT670",,,,,,,AVAILABLE,2025-11-21 05:50:13.572,2025-11-21 05:50:13.572,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8uz00ioskghtll4k47x,,,"2EXZ698",,,,,,,AVAILABLE,2025-11-21 05:50:13.572,2025-11-21 05:50:13.572,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8li00daskgh1jpph4m9,,,"2RAJ500",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmn0fhuoo1j3kk42a89w63mgs,,TIPPER,"2HGT851",,,,AGZ8677,,cmid6zfak0002lb02iytpltpq,AVAILABLE,2026-03-21 14:33:51.001,2026-03-21 14:33:51.001,,,,,,,,,,
cmi8fy8ll00djskghf53u61vu,,,"2SDP505",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8lq00dnskghv2iyhdn0,,,"1MMX476",,,,,,,AVAILABLE,2025-11-21 05:50:13.227,2025-11-21 05:50:13.227,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmn0fu55a1jick42adsfudhl6,,TIPPER,"2HGT850",,,,AGZ8676,,cmid6zfak0002lb02iytpltpq,AVAILABLE,2026-03-21 14:43:24.430,2026-03-21 14:43:24.430,,,,,,,,,,
cmi8fy8nx00eoskghka74vldb,,,"2PAT548",,,,,,,AVAILABLE,2025-11-21 05:50:13.314,2025-11-21 05:50:13.314,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"6eac7910-ec75-43a5-9a27-35c9f8b88e40",,TIPPER,"2EST761",DAF,,,,XLRAD85MCOE800661,cmid6yjrc000jjv0288g2ibzo,AVAILABLE,2026-03-18 09:38:21.890,2026-03-20 13:56:44.040,"18e3e5db-cf20-4eba-a198-98109170c02b",,,LITRES_PER_KM,,,WALDEN,,,
d047e2eb-e554-46dd-ae69-2338eb57dd91,,EXCAVATOR,"2ESZ742",XCMG,,,,XUG12001PNKA18711,cmid6yjrc000jjv0288g2ibzo,AVAILABLE,2026-03-18 09:38:21.890,2026-03-20 13:48:15.047,"18e3e5db-cf20-4eba-a198-98109170c02b",,20.0,,,,WALDEN,,,
"3b835489-bb36-4fee-af61-9b8f09ed29ff",,,"1MMTD735",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"3c00cf1a-b9f1-4733-b764-cf3081cec94e",,,"1MMDR733",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"3f8975e9-912e-480a-9ca2-60690059102d",,,"2UFR747",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"4130cca4-c7e4-4e1e-968f-18641720637c",,,"1MMU727",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"4688feff-c889-4c1e-a64b-3b0367d9b635",,,"2MEL777",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"4d37bfd0-6fe1-4d74-9180-6cc43b026163",,,"2MEJ774",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"4e027191-e62d-466a-a13f-b60fe60a5459",,,"1MMU722",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"54c6ceec-ca7c-4d3e-b1fa-a187b9344967",,,"1MMDR734",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"5673b66e-b932-4f8c-9bf1-8124b417140a",,,"2WTT749",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"586700e5-3060-4955-84c4-fb79b7b3d5ff",,,"2HGT763",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"641f439b-df0e-410b-9997-3bbe46b7b0de",,,"2PAJ773",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"676bed4b-178f-403a-9327-b18b73e7109c",,,"1MMX748",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"7924e782-c082-41bc-aa68-75f562ffdd6c",,,"1MMU721",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"7f27fa79-1bff-45f9-a1bf-325a8856f68e",,,"1MMTI726",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"822d3b0d-c5ef-496c-8a37-26ddc1295dfe",,,"1MMY720",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"8387e724-c6f4-4606-aab2-6ddf6c117e6c",,,"2MEJ775",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"8f5f0ea6-9be0-45f6-a5a0-dc0aebb58c77",,,"2HGT760",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"94704959-f57d-48db-9936-9e4df95feeb9",,,"1MMDR732",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"9a1f9103-edbc-4c64-9fdd-0fd22c98bc09",,,"2MLC755",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"9a495e6d-751b-492b-b201-251f498045ca",,,"2HGT764",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
a9ee5945-2ef5-4868-a7b9-cd6700d28302,,,"2MLS754",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
b0d5dbeb-0811-4913-89cb-03e3f99bab07,,,"2APT752",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
b4da8485-efc3-4ab4-83c0-94e4e1ec9d0d,,,"2MLZ751",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
b9b8a178-cfc1-4e24-b84f-170a3c7b6edc,,,"2HGT759",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
ba30c573-9356-4ff1-8762-ba7964696314,,,"2UFL739",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
c8e01834-1404-4733-b0d7-a8ea8689bd16,,,"2HGT757",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
c9412a25-3aa4-4d66-86d3-e8ea6827fa6c,,,"1MMZ725",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
ca4091d7-4288-4328-b94e-d958a166641d,,,"2MEJ779",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"035415e4-0c06-490a-b8da-3a472f701c7f",,,"2UFL738",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
fe0a5566-ca94-4cf6-ab1c-6928d0b6ff99,,,"1MMX745",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
d3d2a55e-9e60-4e88-8246-3c03909926ee,,,"1MMU723",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
d7273b70-ba06-4177-9c40-5c65f60fd583,,,"1MMYK730",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
d81bc26a-fa3d-4c48-8a99-20cf326b760a,,,"2WTP770",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
da472a7a-7e45-43b3-a6e4-8f1e614846c3,,,"2UFZ762",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
df79dd35-6c79-4c89-86cc-4040c2a1bd24,,,"1MMCN737",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
e5118a52-505f-4515-9724-6b11c858ebc6,,,"2MEJ778",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
e73c104f-c781-4d6a-9a5a-db1554521777,,,"2MEJ746",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"0524fe3a-f391-4cd4-bfdb-271dd36515b0",,,"1MMYK731",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"07bf1af7-8a2b-4f9b-aa87-ae43495f4f4e",,,"1MMX750",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"0a36c3c1-2751-45a2-8254-9cc6f62c6c99",,,"1MMM729",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"105db65d-bd48-4442-a179-d05767ff50b3",,,"2TIL741",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"15af7b91-8f07-46cc-9d03-7af7baf857a0",,,"2HGT758",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"1908b14c-738a-4555-bdfc-412a6240ac4d",,,"1MMTD736",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"1cb08205-db4c-4517-bd7e-61f7152ded80",,,"2PAL772",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"25fadf4b-0627-470a-b0ee-b0216fc513c6",,,"1MMU728",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"28038fbc-4aaf-4198-b438-cdd7d5f620a1",,,"2HGT765",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"34ef37e9-6847-443e-b83b-450157127caf",,,"2MEL776",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
fa8b76d8-d752-41b3-98da-cd72a89d63fc,,,"1MMU724",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cmi8fy8i800b9skghutcxk8f3,,,"3MMX413",,,,,,,AVAILABLE,2025-11-21 05:50:13.137,2025-11-21 05:50:13.137,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"4789d254-0421-4e19-9a9d-4a2e1e329fdc",,,"2TST815",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"4d1d1e7d-6f86-46e1-8ff1-45ff2db002b0",,,"2HGL830",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"51b0a278-71be-4539-b05a-24b47e80dacb",,,"2HGT798",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"5913dec8-0850-4615-9101-d69e162b2a42",,,"2TMT829",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"5a2c5a89-ba7b-42a4-9ca0-aaa0cf7aae12",,,"2SCB827",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"5e9bc4f2-4bc5-4367-8c3f-8448b2dbd4b6",,,"2HGT802",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"650e968b-cefa-4838-8fb9-677a851077bf",,,"2MHT792",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"69719aab-360b-4793-9203-e5a2c12a2899",,,"2UFT807",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"6cfc12e3-36bc-4ce5-82cb-5cffb63067a4",,,"2MEZ824",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"71f30635-3164-4c25-941d-cc13b439e881",,,"1MMX788",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"73324e5a-dc2d-4da6-9a68-c982a9ef5c78",,,"2SIT819",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"7a667d13-1b68-4264-aca2-5f813389774f",,,"2TST786",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"7b69b361-6c2b-4af3-8eb0-e5215e8359ee",,,"2HGL795",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"881c6aca-ee91-471d-be75-44a77e0d2e08",,,"2CRT823",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"92e59c55-e713-4026-82b9-88d579087d86",,,"2TIL828",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"9681e08f-e755-4f0c-a73a-24b7036d4b6f",,,"2TST814",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"98346b44-3a36-432d-aef1-e82a93d60d89",,,"2SIZ822",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"9dc20713-4951-4a32-9421-3331d9498139",,,"2UFT808",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
a7830314-3bde-44cb-b947-df4044e325ad,,,"2HGT810",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
c22f0a2f-b5e9-41fb-96f8-3988e07392fc,,,"2SIT821",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
c9888dbc-3ed6-479f-a8d2-7bde47862a0d,,,"2MLW804",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cadabfd3-d8bd-4487-a2f6-6ab616c12ef2,,,"2SIL784",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
cdc48acb-18d8-4cea-94c3-b2a9f0aa6897,,,"2HGT796",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
d3918c0e-07a0-429a-8cfe-c501ab118099,,,"2TST811",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
d6c121aa-a56f-4a5f-9d96-c9b86e86ed0e,,,"2MLJ806",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
d76b7c8d-4ca3-4742-83b3-7c43ada9f60c,,,"2SIT820",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
d7ff0e6e-a3d5-47d9-b964-be46b199a1b0,,,"2FEL782",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
dec7e31f-a179-4975-adad-3f62b6962e73,,,"2WTP793",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
e5233328-b242-4621-ae04-807d7e97adba,,,"2TST812",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
e8bad2c3-f1cb-45a8-ad3d-ed930b17bd45,,,"2MOJ799",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
eb406139-7bb1-452b-8b0e-296f5f4ae7a2,,,"2TMT781",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
f92d4e4e-4098-4872-9394-e5ddea19d729,,,"2TST787",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"07623b29-3b1b-4ced-8377-cc6173c5beee",,,"2HGZ805",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"00a2ddf7-29ec-4cdb-83d7-cb1098455516",,,"2HGT803",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"0abc2571-b7b3-49a7-b825-84a266cfe66c",,,"2SEL783",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"0c99435d-4b7a-4af6-b933-2a8590b884eb",,,"2TST817",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
"14ebe28f-094c-4186-85b7-8ca7a2002093",,,"2ZIL794",,,,,,,AVAILABLE,2026-03-18 09:38:21.890,2026-03-18 09:38:21.890,"18e3e5db-cf20-4eba-a198-98109170c02b",,,,,,,,,
